date,camera,filename,minio_key,preset,status,started_at,caption_seconds,total_tokens,model,alert_category,full_caption
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T011500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T011500.jpg,crowd_behavior,done,2026-06-08T21:31:44.063307+00:00,0.848,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"0.0
[CROWD DENSITY & ZONES]
1. No people are visible in the scene.
2. Not applicable as there are no people present.

[PEDESTRIAN ACTIVITY]
3. Not applicable as there are no pedestrians present.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Low - No pedestrians are present, so no risk.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T013000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T013000.jpg,crowd_behavior,done,2026-06-08T21:31:44.966309+00:00,0.908,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible, so flow direction cannot be determined.
4. No individuals are present to assess for distress or separation.

[RISK ASSESSMENT]
5. No unattended luggage, dense pockets, or distressed individuals are visible.
6. Overall risk level: LOW — no visible threats or hazards.
7. No unsafe crowd behaviors are observed as there are no people present.

[THREAT & SAFETY]
8. No imminent threat is present as there are no people visible.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate response are observed.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is present.
13. No person is fallen or incapacitated.
14. No substance use, overdose, or mental health crisis is observed."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T014500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T014500.jpg,crowd_behavior,done,2026-06-08T21:31:45.927717+00:00,0.875,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. Overall risk level: LOW — No pedestrians or objects of concern are visible.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. No imminent threat is visible.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are visible.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is visible.
13. No person is fallen or incapacitated.
14. No substance use, overdose, or mental health crisis is visible."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T020000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T020000.jpg,crowd_behavior,done,2026-06-08T21:31:46.856939+00:00,0.877,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"0.0
[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. No pedestrians are visible, so counts and flow direction cannot be determined.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW - No pedestrians are present, so no risk factors are observed.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T021500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T021500.jpg,crowd_behavior,done,2026-06-08T21:31:47.787579+00:00,0.929,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"0.0 [CROWD DENSITY & ZONES]
1. No people are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible, so flow direction cannot be determined.
4. Not applicable as there are no people present to assess.

[RISK ASSESSMENT]
5. Not applicable as there are no people present to assess.
6. LOW - No people are present, so no risk factors can be identified.
7. Not applicable as there are no people present to assess.

[THREAT & SAFETY]
8. Not applicable as there are no people present to assess.
9. Not applicable as there are no people present to assess.
10. Not applicable as there are no people present to assess.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present to assess.
12. Not applicable as there are no people present to assess.
13. Not applicable as there are no people present to assess.
14. Not applicable as there are no people present to assess."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T023000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T023000.jpg,crowd_behavior,done,2026-06-08T21:31:48.776398+00:00,0.954,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. Overall risk level: LOW — No pedestrians or objects of concern are visible.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. No threats are visible as there are no pedestrians present.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are visible.

[CRITICAL INCIDENTS]
11. No physical altercation is visible as there are no pedestrians present.
12. No medical emergency is visible as there are no pedestrians present.
13. No person is fallen or incapacitated on the ground as there are no pedestrians present.
14. No evidence of substance use, overdose, or mental health crisis is visible as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T024500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T024500.jpg,crowd_behavior,done,2026-06-08T21:31:49.790018+00:00,0.945,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. Overall risk level: LOW — no pedestrians or objects of concern are visible.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. No imminent threat is visible as there are no pedestrians or objects of concern.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are visible.

[CRITICAL INCIDENTS]
11. No physical altercation is visible as there are no pedestrians present.
12. No medical emergency is visible as there are no pedestrians present.
13. No person is fallen or incapacitated as there are no pedestrians present.
14. No substance use, overdose, or mental health crisis is visible as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T030000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T030000.jpg,crowd_behavior,done,2026-06-08T21:31:50.786491+00:00,0.421,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T031500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T031500.jpg,crowd_behavior,done,2026-06-08T21:31:51.262370+00:00,0.866,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. Overall risk level: LOW — No pedestrians are present, so there is no risk.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians visible.
9. Not applicable as there are no pedestrians visible.
10. Not applicable as there are no pedestrians visible.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians visible.
12. Not applicable as there are no pedestrians visible.
13. Not applicable as there are no pedestrians visible.
14. Not applicable as there are no pedestrians visible."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T033000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T033000.jpg,crowd_behavior,done,2026-06-08T21:31:52.182253+00:00,0.726,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. The area appears to be SPARSE (<1/m²).

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as no pedestrians are present.

[RISK ASSESSMENT]
5. Not applicable as no pedestrians are present.
6. Overall risk level: LOW — no pedestrians or objects of concern are visible.
7. Not applicable as no pedestrians are present.

[THREAT & SAFETY]
8. No.
9. No.
10. No.

[CRITICAL INCIDENTS]
11. No.
12. No.
13. No.
14. No."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T034500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T034500.jpg,crowd_behavior,done,2026-06-08T21:31:52.970512+00:00,0.871,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. No pedestrians are visible, so counting and flow direction cannot be determined.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. No threats are present as there are no people or objects of concern.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T040000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T040000.jpg,crowd_behavior,done,2026-06-08T21:31:53.895498+00:00,0.874,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. LOW - No people are present, so there is no risk of crowd-related incidents.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians visible.
9. Not applicable as there are no pedestrians visible.
10. Not applicable as there are no pedestrians visible.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians visible.
12. Not applicable as there are no pedestrians visible.
13. Not applicable as there are no pedestrians visible.
14. Not applicable as there are no pedestrians visible."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T041500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T041500.jpg,crowd_behavior,done,2026-06-08T21:31:54.832969+00:00,1.085,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE (<1/m²) as there are no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Overall risk level: LOW — No pedestrians or objects of concern are present.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. No threats are present as there are no pedestrians or objects of concern.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are present.

[CRITICAL INCIDENTS]
11. No physical altercation is visible as there are no pedestrians present.
12. No medical emergency is present as there are no pedestrians.
13. No person is fallen or incapacitated as there are no pedestrians.
14. No substance use, overdose, or mental health crisis is present as there are no pedestrians."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T043000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T043000.jpg,crowd_behavior,done,2026-06-08T21:31:55.969497+00:00,0.86,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. No pedestrians are visible, so flow direction cannot be determined.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Low risk due to absence of people.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. No threats are present.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T044500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T044500.jpg,crowd_behavior,done,2026-06-08T21:31:56.882535+00:00,0.946,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. Overall risk level: LOW — no pedestrians or objects of concern are visible.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. No imminent threat is visible as there are no pedestrians present.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are visible.

[CRITICAL INCIDENTS]
11. No physical altercation is visible as there are no pedestrians present.
12. No medical emergency is visible as there are no pedestrians present.
13. No person is fallen or incapacitated on the ground as there are no pedestrians present.
14. No evidence of substance use, overdose, or mental health crisis is visible as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T050000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T050000.jpg,crowd_behavior,done,2026-06-08T21:31:57.883462+00:00,0.838,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"0.0 [Crowd Density & Zones]
1. The crowd density is sparse.
2. The area is classified as SPARSE (<1/m²).

[Pedestrian Activity]
3. There are no pedestrians visible.
4. Not applicable as there are no pedestrians.

[Risk Assessment]
5. No unattended luggage, dense pockets, or individuals in distress are visible.
6. The overall risk level is LOW as there are no visible threats or hazards.
7. No unsafe crowd behaviors are observed.

[Threat & Safety]
8. There is no imminent threat to officer or public safety.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are present.

[Critical Incidents]
11. No physical altercation is visible.
12. No medical emergency without assistance is observed.
13. No person is fallen or incapacitated on the ground.
14. No evidence of substance use, overdose, or mental health crisis is visible."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T051500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T051500.jpg,crowd_behavior,done,2026-06-08T21:31:58.780804+00:00,0.905,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. LOW - No pedestrians are present, so there is no risk of unattended luggage, dense pockets, or individuals in distress.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians visible.
9. Not applicable as there are no pedestrians visible.
10. Not applicable as there are no pedestrians visible.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians visible.
12. Not applicable as there are no pedestrians visible.
13. Not applicable as there are no pedestrians visible.
14. Not applicable as there are no pedestrians visible."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T053000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T053000.jpg,crowd_behavior,done,2026-06-08T21:31:59.739298+00:00,0.831,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No people are visible in the image.
2. The area appears to be SPARSE as there are no people present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible.
4. Not applicable since no pedestrians are present.

[RISK ASSESSMENT]
5. Not applicable since no people are present.
6. LOW risk level due to absence of people and potential hazards.
7. Not applicable since no people are present.

[THREAT & SAFETY]
8. No threats detected as there are no people present.
9. No weapons or dangerous objects visible.
10. No threats requiring immediate patrol response.

[CRITICAL INCIDENTS]
11. No physical altercation visible.
12. No medical emergency without assistance.
13. No person fallen or incapacitated.
14. No evidence of substance use, overdose, or mental health crisis."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T054500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T054500.jpg,crowd_behavior,done,2026-06-08T21:32:00.624812+00:00,0.877,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"0.0 [CROWD DENSITY & ZONES]
1. No people are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. LOW - No people are present, so no risk factors can be identified.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. Not applicable as there are no people present.
9. Not applicable as there are no people present.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T060000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T060000.jpg,crowd_behavior,done,2026-06-08T21:32:01.552835+00:00,1.036,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No people are visible in the image, so crowd density cannot be estimated.
2. The area appears to be SPARSE (<1/m²) as no people are present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the image.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. No unattended luggage, dense pockets, or individuals in distress are visible.
6. Overall risk level: LOW. No visible risks or hazards are present.
7. No unsafe crowd behaviors are observed as there are no people present.

[THREAT & SAFETY]
8. No imminent threat to officer or public safety is observed.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are present.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency without assistance is observed.
13. No person is fallen or incapacitated on the ground.
14. No evidence of substance use, overdose, or mental health crisis is visible."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T061500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T061500.jpg,crowd_behavior,done,2026-06-08T21:32:02.644293+00:00,0.83,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"0.0 [CROWD DENSITY & ZONES]
1. No people are visible, so crowd density cannot be estimated.
2. Not applicable as there are no people present to classify zones.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no people present.

[RISK ASSESSMENT]
5. Not applicable as there are no people present.
6. LOW - No people are present, so there is no risk.
7. Not applicable as there are no people present.

[THREAT & SAFETY]
8. Not applicable as there are no people present.
9. Not applicable as there are no people present.
10. Not applicable as there are no people present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no people present.
12. Not applicable as there are no people present.
13. Not applicable as there are no people present.
14. Not applicable as there are no people present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T063000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T063000.jpg,crowd_behavior,done,2026-06-08T21:32:03.528397+00:00,0.917,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so crowd density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. No pedestrians are visible, so counts and flow direction cannot be determined.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW - No visible risks or hazards.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T064500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T064500.jpg,crowd_behavior,done,2026-06-08T21:32:04.501323+00:00,0.859,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no crowd present.

[PEDESTRIAN ACTIVITY]
3. There are no pedestrians visible in the scene.
4. Not applicable as there are no pedestrians visible.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians visible.
6. Overall risk level: LOW — no pedestrians or objects of concern are visible.
7. Not applicable as there are no pedestrians visible.

[THREAT & SAFETY]
8. No imminent threat is visible.
9. No weapons or dangerous objects are visible.
10. No threats requiring immediate patrol response are visible.

[CRITICAL INCIDENTS]
11. No physical altercation is visible.
12. No medical emergency is visible.
13. No person is fallen or incapacitated.
14. No substance use, overdose, or mental health crisis is visible."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T070000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T070000.jpg,crowd_behavior,done,2026-06-08T21:32:05.418781+00:00,0.867,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible in the scene.
2. The area appears to be SPARSE with no crowd present.

[PEDESTRIAN ACTIVITY]
3. Zero pedestrians are visible.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. LOW - No pedestrians are present, so there is no risk.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. Not applicable as there are no pedestrians present.
9. Not applicable as there are no pedestrians present.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T071500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T071500.jpg,crowd_behavior,done,2026-06-08T21:32:06.337977+00:00,1.526,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. No pedestrians are visible, so density cannot be estimated.
2. Not applicable as there are no pedestrians present.

[PEDESTRIAN ACTIVITY]
3. No pedestrians are visible, so count and flow direction cannot be determined.
4. Not applicable as there are no pedestrians present.

[RISK ASSESSMENT]
5. Not applicable as there are no pedestrians present.
6. Low risk due to absence of people and potential hazards.
7. Not applicable as there are no pedestrians present.

[THREAT & SAFETY]
8. No threats are visible.
9. No weapons or dangerous objects are visible.
10. Not applicable as there are no pedestrians present.

[CRITICAL INCIDENTS]
11. Not applicable as there are no pedestrians present.
12. Not applicable as there are no pedestrians present.
13. Not applicable as there are no pedestrians present.
14. Not applicable as there are no pedestrians present."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T073000.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T073000.jpg,crowd_behavior,done,2026-06-08T21:32:07.918500+00:00,1.023,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. The crowd density appears low, with only a few individuals visible in the distance.
2. The area can be classified as sparse, with less than 1 person per square meter.

[PEDESTRIAN ACTIVITY]
3. There are a few pedestrians visible, walking along the pathway. The flow direction seems to be from left to right.
4. No individuals appear to be fallen, separated, or showing signs of medical distress.

[RISK ASSESSMENT]
5. There is no visible unattended luggage, dense pockets, or individuals in distress.
6. The overall risk level is low, as the area is relatively empty and there are no signs of immediate danger.
7. There are no unsafe crowd behaviors observed, such as climbing barriers or wrong-way flow.

[THREAT & SAFETY]
8. There is no imminent threat to officer or public safety observed in the image.
9. No weapons or dangerous objects are visible.
10. There are no threats requiring immediate patrol response.

[CRITICAL INCIDENTS]
11. No physical altercation is visible in the image.
12. There is no medical emergency without assistance evident.
13. No person is fallen or incapacitated on the ground.
14. There is no evidence of substance use, overdose, or mental health crisis."
vlm_runs/2026-06-05,DPP_Pavilion_2,DPP_Pavilion_2_20260605T074500.jpg,vlm_runs/2026-06-05/DPP_Pavilion_2/DPP_Pavilion_2_20260605T074500.jpg,crowd_behavior,done,2026-06-08T21:32:08.990682+00:00,1.134,0,nvidia/cosmos-reason2-8b,Crowd Behavior,"[CROWD DENSITY & ZONES]
1. The crowd density appears low, with individuals spread out across the area.
2. The zone can be classified as SPARSE (<1/m²), with no signs of congestion.

[PEDESTRIAN ACTIVITY]
3. There are five pedestrians visible in the scene. They appear to be standing or moving slowly, with no clear flow direction.
4. No individuals are shown as fallen, separated, or showing medical distress.

[RISK ASSESSMENT]
5. There is no unattended luggage, dense pockets, or individuals in distress visible.
6. Overall risk level: LOW. The scene shows a low-density crowd with no immediate signs of distress or danger.
7. There are no unsafe crowd behaviors observed, such as climbing barriers or wrong-way flow.

[THREAT & SAFETY]
8. There is no imminent threat to officer or public safety evident in the scene.
9. No weapons or dangerous objects are visible.
10. There are no threats requiring immediate patrol response.

[CRITICAL INCIDENTS]
11. No physical altercation is visible; individuals are not pushing, striking, or grappling.
12. There is no medical emergency without assistance present.
13. No person is shown as fallen or incapacitated on the ground.
14. There is no evidence of substance use, overdose, or mental health crisis."
