date,camera,filename,minio_key,preset,status,started_at,caption_seconds,total_tokens,model,alert_category,full_caption
vlm_runs/2026-06-05,AP_Gate_7_Camera_3,AP_Gate_7_Camera_3_20260605T231500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260605T231500.jpg,vehicle_prompts,done,2026-06-08T21:17:27.397032+00:00,0.437,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_3,AP_Gate_7_Camera_3_20260605T233000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260605T233000.jpg,vehicle_prompts,done,2026-06-08T21:17:27.886791+00:00,0.439,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_3,AP_Gate_7_Camera_3_20260605T234500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_3/AP_Gate_7_Camera_3_20260605T234500.jpg,vehicle_prompts,done,2026-06-08T21:17:28.378358+00:00,0.643,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T000000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T000000.jpg,vehicle_prompts,done,2026-06-08T21:18:38.033409+00:00,0.434,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<answer>  
1. Not visible  
2. Not visible  
3. Not visible  
4. Not visible  
5. Not visible  
6. Not visible  
7. Not visible  
8. Not visible  
9. Not visible  
10. Not visible  
11. Not visible  
12. Not visible  
13. Not visible  
14. Not visible  
</answer>"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T001500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T001500.jpg,vehicle_prompts,done,2026-06-08T21:18:38.527234+00:00,0.639,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T003000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T003000.jpg,vehicle_prompts,done,2026-06-08T21:18:39.216707+00:00,0.646,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T004500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T004500.jpg,vehicle_prompts,done,2026-06-08T21:18:39.910661+00:00,0.431,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T010000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T010000.jpg,vehicle_prompts,done,2026-06-08T21:18:40.393424+00:00,0.637,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T011500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T011500.jpg,vehicle_prompts,done,2026-06-08T21:18:41.077447+00:00,0.422,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T013000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T013000.jpg,vehicle_prompts,done,2026-06-08T21:18:41.554116+00:00,0.349,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T014500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T014500.jpg,vehicle_prompts,done,2026-06-08T21:18:41.958780+00:00,0.64,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T020000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T020000.jpg,vehicle_prompts,done,2026-06-08T21:18:42.652066+00:00,0.644,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T021500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T021500.jpg,vehicle_prompts,done,2026-06-08T21:18:43.350869+00:00,0.636,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T023000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T023000.jpg,vehicle_prompts,done,2026-06-08T21:18:44.038671+00:00,0.632,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T024500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T024500.jpg,vehicle_prompts,done,2026-06-08T21:18:44.723386+00:00,0.645,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T030000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T030000.jpg,vehicle_prompts,done,2026-06-08T21:18:45.418165+00:00,0.643,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T031500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T031500.jpg,vehicle_prompts,done,2026-06-08T21:18:46.109804+00:00,0.65,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T033000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T033000.jpg,vehicle_prompts,done,2026-06-08T21:18:46.808212+00:00,0.644,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T034500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T034500.jpg,vehicle_prompts,done,2026-06-08T21:18:47.505321+00:00,0.651,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T040000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T040000.jpg,vehicle_prompts,done,2026-06-08T21:18:48.208276+00:00,0.644,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T041500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T041500.jpg,vehicle_prompts,done,2026-06-08T21:18:48.908162+00:00,0.669,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T043000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T043000.jpg,vehicle_prompts,done,2026-06-08T21:18:49.636976+00:00,0.659,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T044500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T044500.jpg,vehicle_prompts,done,2026-06-08T21:18:50.356226+00:00,0.424,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T050000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T050000.jpg,vehicle_prompts,done,2026-06-08T21:18:50.837142+00:00,0.657,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 

[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T051500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T051500.jpg,vehicle_prompts,done,2026-06-08T21:18:51.558469+00:00,0.436,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T053000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T053000.jpg,vehicle_prompts,done,2026-06-08T21:18:52.046565+00:00,0.43,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
1. Not visible
2. Not visible
3. Not visible
4. Not visible
5. Not visible
6. Not visible
7. Not visible
8. Not visible
9. Not visible
10. Not visible
11. Not visible
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T054500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T054500.jpg,vehicle_prompts,done,2026-06-08T21:18:52.533232+00:00,0.654,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T060000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T060000.jpg,vehicle_prompts,done,2026-06-08T21:18:53.248576+00:00,0.274,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T061500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T061500.jpg,vehicle_prompts,done,2026-06-08T21:18:53.576212+00:00,0.274,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T063000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T063000.jpg,vehicle_prompts,done,2026-06-08T21:18:53.897897+00:00,0.273,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T064500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T064500.jpg,vehicle_prompts,done,2026-06-08T21:18:54.223328+00:00,0.774,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T070000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T070000.jpg,vehicle_prompts,done,2026-06-08T21:18:55.049615+00:00,0.652,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T071500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T071500.jpg,vehicle_prompts,done,2026-06-08T21:18:55.754847+00:00,0.651,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Orange

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T073000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T073000.jpg,vehicle_prompts,done,2026-06-08T21:18:56.459295+00:00,0.643,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T074500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T074500.jpg,vehicle_prompts,done,2026-06-08T21:18:57.159044+00:00,0.26,0,nvidia/cosmos-reason2-8b,Vehicle Safety,0.0
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T080000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T080000.jpg,vehicle_prompts,done,2026-06-08T21:18:57.473906+00:00,0.645,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T081500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T081500.jpg,vehicle_prompts,done,2026-06-08T21:18:58.177213+00:00,0.653,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T083000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T083000.jpg,vehicle_prompts,done,2026-06-08T21:18:58.890167+00:00,0.288,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T084500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T084500.jpg,vehicle_prompts,done,2026-06-08T21:18:59.239610+00:00,0.271,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T090000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T090000.jpg,vehicle_prompts,done,2026-06-08T21:18:59.562339+00:00,0.252,0,nvidia/cosmos-reason2-8b,Vehicle Safety,0.0
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T091500.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T091500.jpg,vehicle_prompts,done,2026-06-08T21:18:59.866416+00:00,0.644,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
[GENERAL VEHICLE SAFETY]
1. Not visible
2. Not visible

[COLLISIONS & NEAR MISSES]
3. Not visible
4. Not visible

[PARKING & ACCESS VIOLATIONS]
5. Not visible
6. Not visible

[SUSPICIOUS VEHICLE BEHAVIOR]
7. Not visible
8. Not visible

[VEHICLE IDENTIFICATION]
9. Not visible
10. Not visible
11. Not visible

[PEDESTRIAN & CHILD SAFETY]
12. Not visible
13. Not visible
14. Not visible"
vlm_runs/2026-06-05,AP_Gate_7_Camera_4,AP_Gate_7_Camera_4_20260605T093000.jpg,vlm_runs/2026-06-05/AP_Gate_7_Camera_4/AP_Gate_7_Camera_4_20260605T093000.jpg,vehicle_prompts,done,2026-06-08T21:19:00.558193+00:00,0.282,0,nvidia/cosmos-reason2-8b,Vehicle Safety,"<0.0> 
Not visible"
